artist_names,track_name,track_id,artist_id
Drake,What Did I Miss?,57GsLpRtEtrzcPGPop20rS,3TVXtAsR1Inumwj472S9r4
"Don Toliver, Doja Cat, F1 The Album",Lose My Mind (feat. Doja Cat) [From F1® The Movie],02BcXEH1zJYbXSabPtNlKf,4Gso3d4CscCijv0lmajZWs
"Natanael Cano, Gabito Ballesteros",Perlas Negras,0N6h5RnzCNJG3JfROXQIMQ,0elWFr7TW8piilVRYJUe4P
Tito Double P,CORAZÓN PARTÍO,2qo9LSOvqq5yFxETD8XMaj,5eumcnUkdmGvkvcsx1WFNG
"Sefo, Demet Akalın",Yerinde Dur,4jsF4LQHWHm1hwWzjExyOg,1ITjgqpqMDJlqZGAK3mlPQ
Fleetwood Mac,The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,08GQAI4eElDnROBrJRGE0X
"Veigh, Supernova Ent",Artista Genérico,7yRlmQTjZ5pdtlq7ska9mj,4YqwRbMLqGHRHLS1w2ZKse
Aditya Rikhari,Sahiba,0eLtIxPRNJfsmehITZ1qaJ,3ozYqVCLohfpXIhalkhM8D
Lynyrd Skynyrd,Sweet Home Alabama,7e89621JPkKaeDSTQ3avtg,4MVyzYMgTwdP7Z49wAZHx0
BLACKPINK,JUMP,5H1sKFMzDeMtXwND3V6hRY,41MozSoPIsD1dJM0CLPjZF
Justin Bieber,DAISIES,5BZsQlgw21vDOAjoqkNgKb,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,GO BABY,01p5urrGw5fuFCcfT7PBgc,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,YUKON,29iva9idM6rFCPUlu7Rhxl,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,ALL I CAN TAKE,72PVbRKkUimweUPV0nKAPs,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,THINGS YOU DO,1j8TmNa6vaFAEAws43kP0Q,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,WALKING AWAY,0LutvoC2HqCfnaRSjrhtzo,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,BUTTERFLIES,5cfsQZEFf1IpQr8F9vI9le,1uNFoZAHBGtllmzznpCI3s
"Justin Bieber, Gunna",WAY IT IS,1r3uOHPoiIv89Xb6K9bDH4,1uNFoZAHBGtllmzznpCI3s
"Travis Scott, Don Toliver",CHAMPAIN & VACAY,5wNIHa6wvCCKP6fWgo3UAh,0Y5tJX1MQlPlqiwlOH1tJY
Travis Scott,KICK OUT,5P03xImM2uFukzoty7NDw7,0Y5tJX1MQlPlqiwlOH1tJY
TWICE,"TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG) (from the Netflix film KPop Demon Hunters)",1rKQjUhF9zFJmuUotr3VkV,7n2Ycct7Beij7Dj7meI4X0
Travis Scott,DUMBO,1rQEgtQNsj63xIUzEmKbML,0Y5tJX1MQlPlqiwlOH1tJY
"Justin Bieber, Dijon",DEVOTION,4uyBm26e7ElRigCH6vRbpc,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,FIRST PLACE,4ZZJ7S4Z1pEIvTUgN1oRzS,1uNFoZAHBGtllmzznpCI3s
Tito Double P,POR SUS BESOS,1eunv1DeEi29UfAcVEoLTt,5eumcnUkdmGvkvcsx1WFNG
TWICE,THIS IS FOR,3598iBWrS4JhJqP5tHlpVK,7n2Ycct7Beij7Dj7meI4X0
"Justin Bieber, Sexyy Red",SWEET SPOT,6AX3i1TluzbvpJpKrY7NoD,1uNFoZAHBGtllmzznpCI3s
"Travis Scott, Sheck Wes, Don Toliver",2000 EXCURSION,6Gp3pYkydEOkl8EHHJxa9s,0Y5tJX1MQlPlqiwlOH1tJY
"Justin Bieber, Cash Cobain, Eddie Benjamin",SWAG,3WQ5w7ruC3c861lHXF9Gs2,1uNFoZAHBGtllmzznpCI3s
"Travis Scott, Playboi Carti, Future",WHERE WAS YOU,26N5kAVhlqFOWAkuMQ5Kwe,0Y5tJX1MQlPlqiwlOH1tJY
Quevedo,TUCHAT,3bAAv8knmzFpYQsLFoK6de,52iwsT98xCoGgiGntTiR7K
"Justin Bieber, Lil B",DADZ LOVE,2qqylaMQ54zfveakMkDULI,1uNFoZAHBGtllmzznpCI3s
Justin Bieber,GLORY VOICE MEMO,7H6hs7WkNG48fS3agm63MR,1uNFoZAHBGtllmzznpCI3s
"Justin Bieber, Druski",SOULFUL,5PAKAADzrSpMDxcaRpSDCm,1uNFoZAHBGtllmzznpCI3s
Rels B,TU VAS SIN (fav),6uiQ0DqbXTBc8tl0AUKZkR,2IMZYfNi21MGqxopj9fWx8
"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil","Saiyaara (From ""Saiyaara"")",1D35BJlymlh6OLD75WupSF,4f7KfxeHq9BiylGmyXepGt
Alex Warren,Eternity,6wHpLMmp98aHcV8L1JFrj8,0fTSzq9jAh4c36UVb4V7CB
Bad Bunny,ALAMBRE PúA,0WDvsKwqhn9alx29Z80DmG,4q3ewBCX7sLwd24euuV69X
"Tyler, The Creator, Pharrell Williams",Big Poe (feat. Sk8brd),4sLvxpKLvagQ4lZHUpymza,4V8LLVI7PbaPR0K2TGSxFF
"Tyler, The Creator",Sugar On My Tongue,6xV7Be6XEvkSnighmh2Tzj,4V8LLVI7PbaPR0K2TGSxFF
Black Sabbath,Paranoid - 2009 Remaster,3Jnxngdff0lVu2rza1GVx6,5M52tdBnJaKSvOpJGz8mfZ
"Tyler, The Creator",Ring Ring Ring,1lTqq0aC6r2bXLviQ3oaVt,4V8LLVI7PbaPR0K2TGSxFF
"Tyler, The Creator",Sucka Free,7DIMKlmJ0CL6eROkbptoqi,4V8LLVI7PbaPR0K2TGSxFF
"Tyler, The Creator",Stop Playing With Me,1IF3hx6HU46Pitm0dOdVJO,4V8LLVI7PbaPR0K2TGSxFF
"Tyler, The Creator, Yebba",I'll Take Care of You (feat. Yebba),4waPZF96vX1Oz5pzH6dB0h,4V8LLVI7PbaPR0K2TGSxFF
"Tyler, The Creator",Mommanem,3WgFhZfyk5nb6v7hkwPmD4,4V8LLVI7PbaPR0K2TGSxFF
"Tyler, The Creator, Madison McFerrin",Don't You Worry Baby (feat. Madison McFerrin),45mVT3DCE7AATXgESSdfee,4V8LLVI7PbaPR0K2TGSxFF
"Tyler, The Creator",Don't Tap That Glass / Tweakin',5DRS7YEe1bwGJLDGviT3CD,4V8LLVI7PbaPR0K2TGSxFF
Ozzy Osbourne,Crazy Train,7ACxUo21jtTHzy7ZEV56vU,6ZLTlhejhndI4Rh53vYhrY
"WizTheMc, bees & honey",Take My Mind,3bB97PIqXf7WtkKeuYuXFS,3ebS2RuCq8QeLyndUDmgB5
Coldplay,Clocks,0BCPKOYdS2jbQ8iyB56Zns,4gzpq5DPGxSnKTe4SA8HAU
"Drake, Central Cee",Which One (feat. Central Cee),5FMyXeZ0reYloRTiCkPprT,3TVXtAsR1Inumwj472S9r4
Ozzy Osbourne,No More Tears,7w6PJe5KBPyvuRYxFkPssC,6ZLTlhejhndI4Rh53vYhrY
"Mithoon, Arijit Singh","Dhun (From ""Saiyaara"")",1GFQthxDi4Tqe3wJ5j0G5S,09UmIX92EUH9hAK4bxvHx6
"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Shreya Ghoshal, Irshad Kamil",Saiyaara Reprise - Female,1uRTH9LeFh40tFYlq48vcy,4f7KfxeHq9BiylGmyXepGt
Black Sabbath,Iron Man - 2009 Remaster,755bvJDSA3LNcNuFgBT9LK,5M52tdBnJaKSvOpJGz8mfZ
Ozzy Osbourne,"Mama, I'm Coming Home",0S3gpZzlT9Hb7CCSV2owX7,6ZLTlhejhndI4Rh53vYhrY
"Vishal Mishra, Hansika Pareek, Raj Shekhar","Tum Ho Toh (From ""Saiyaara"")",6G8vN5EUtcDxOXOXadF6kp,5wJ1H6ud777odtZl5gG507
Marino,Devil in Disguise,3MKhTroJs5GF9H7LqN9fiw,3HedFe4b2Nqeg1CEzmt6ZI
"Sachet-Parampara, Sachet Tandon, Parampara Tandon, Irshad Kamil, Prashant Pandey","Humsafar (From ""Saiyaara"")",0OLTYqD8FpjkLsxJmdWmgi,1SyKki7JI1AZNKwgNMkn25
"The Rish, Jubin Nautiyal","Barbaad (From ""Saiyaara"")",7Csa4PStpuYIfUqNMKQ4V8,0Eb38FY9vOjiRA10iXPGHI
sombr,12 to 12,05od2qm2MTSKCHxy1GBp5W,4G9NDjRyZFDlJKMRL8hx3S
Chappell Roan,The Subway,2SsY5k7UWFqgye3PUMG3Oq,7GlBOeep6PqTfFi59PTUUN
"Luis R Conriquez, Fuerza Regida, Neton Vega",Chula Vente,27Y0yW53n0R1Oxle01FKmj,0pePYDrJGk8gqMRbXrLJC8
"Felipe Amorim, Vitão, BIN, Malibu",Eu Vou na Sua Casa,2GylVVMD21R4SqgAt8gGC5,3CIIaeZuFYrAD6PRVyuO4U
Kehlani,Folded,0bxPRWprUVpQK0UFcddkrA,0cGUm45nv7Z6M6qdXYQGTX
"Young Cister, Kreamly",QLOO*,2mdrVnxEnPR6iFijakkxQS,0Yg29FX1M4ayqjXs0ttZFq
"Silet Open Up, Jacson Seran, Juan Reza, Diva Aurel",TABOLA BALE,6KfugJFINWqA42k59hmjFr,5naPJsWUJ6y22yKXA6dX36
"Omar Camacho, Victor Mendivil",2+2,2GP6UzoA55p6yYiPCGyEhg,0rUu2qzqezBrCddX1RuUyJ
Chino Pacas,OJITOS MENTIROSOS,1MPs1qa830QkHuyAOnaRqe,2rmkQLzj0k4nZdQehOUByO
"AP Dhillon, Shreya Ghoshal",Thodi Si Daaru,3JiLQJmVW7d4O8AQDFB3oj,6LEG9Ld1aLImEFEVHdWNSB
Pamungkas,Monolog,1zu5ZpnrSArdoaT6Qq3yo9,7d86ERlvO5UG44j7Va0Y0C
Nadhif Basalamah,bergema sampai selamanya,0ql6fgz8qk0pAEKrGeSppJ,6UgERnTHmjk3qXM9x5vzyO
Shawn Mendes,There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,7n2wHs1TKAczGzO7Dd2rGr
Pierce The Veil,So Far So Fake,3fWibgdtgIie6LKTZ2rUoI,4iJLPqClelZOBCBifm8Fzv
Ed Sheeran,A Little More,7xqCJCrlpRSIHDDJsLeT0U,6eUKZXaKkcviH0Ku9w2n3V
"MXZI, Dj Samir, DJ Javi26",MONTAGEM XONADA,2Gs0iF27my40p0dANv2rAg,7kk9ucvRJim0NMM89Lml2Y
"Justin Bieber, Chance the Rapper",Confident,3JsydWaf2Ev4ehaLUjj3SY,1uNFoZAHBGtllmzznpCI3s
.Feast,Tarot,4XHijJfABTtUCW3Bp6KFvr,7Gy1PxqrgsiqWF6JNYPHeB
Doja Cat,Jealous Type,03JZr55j9bIj1d2RQJ7Yq9,5cj0lLjcoR7YOSnhnX0Po5
Olivia Dean,Man I Need,1qbmS6ep2hbBRaEZFpn7BX,00x1fYSGhdqScXBRpSj3DW
Stray Kids,CEREMONY,62xU1NllqWBCbkZFTXEqzF,2dIgFjalVxs4ThymZ67YCE
Charlie Puth,Attention,5cF0dROlMOK5uNZtivgu50,6VuMaDnrHyPL1p4EHjYLi7
Laufey,From The Start,43iIQbw5hx986dUEZbr3eN,7gW0r5CkdEUMm42w9XpyZO
Olivia Dean,Nice To Each Other,7gKxCvTDWwV9wBhdeBbr3l,00x1fYSGhdqScXBRpSj3DW
BLOK3,git,1RwVkonL4anIGeNZo0OPp1,1GMwSpFzrLd12jUX15bHB6
Lana Del Rey,Cinnamon Girl,2mdEsXPu8ZmkHRRtAdC09e,00FQb4jTyendYWaN8pK0wa
Sabrina Carpenter,Tears,42VUCXerQ5qTr4Qp6PhKo4,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,My Man on Willpower,3EMfeKtNK4q4k3sVjwg5Yy,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,Nobody’s Son,4SRShYMtFIGgnOU7iBicMH,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,When Did You Get Hot?,0je57Uq5eTk1wrPzn9sWbl,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,Sugar Talking,5B3GZOZYXNzWpUXQC42hxZ,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,Go Go Juice,1qyw5wSUkEvH8DtaCdx7Lg,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,House Tour,25jgQBxuUkGDdCG1WGKKN9,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,Goodbye,4tVVmShMF2PYdLqcejrsy2,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,We Almost Broke Up Again Last Night,6wkYQMrFfb0huLB5Qn19Iv,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,Never Getting Laid,1PdUyYYw9sGU0yhLrpeHKt,74KM79TiuVKeVCqs8QtB0B
Sabrina Carpenter,Don’t Worry I’ll Make You Worry,21IVPfi81m6ywNgOvqTj1i,74KM79TiuVKeVCqs8QtB0B
"Karan Aujla, Ikky",For A Reason,0cYohCh24y1aMjJmcS9RBl,6DARBhWbfcS9E4yJzcliqQ
"Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA","YOGURCITO REMIX (feat. Kris R., ROA)",7nrd0eIftH3NQLfgk20Qp9,1TA5sGRlKUJXBN4ZyJuDIX
The 1975,About You,3hEfpBHxgieRLz4t3kLNEg,3mIj9lX2MWuHmhNCA7LSCW
Lady Gaga,The Dead Dance,3NFs3XUduzBfvc5Bx1gmzh,1HY2Jd0NmPuamShAr6KMms
Junior H,MIENTRAS DUERMES,4e76Ss3ji7HQZ4qwcPNkNA,7Gi6gjaWy3DxyilpF1a8Is
The Marías,Sienna,0InIeZW4P6VO7dUGRM4AKH,2sSGPbdZJkaSE2AbcGOACx
Justin Bieber,LOVE SONG,50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s
Poizi,PERDE,7xYtgtwlgXvpiTnXUAkceF,250LLR8V4fFq1XFzAB1ZN5
"Jere Klein, Katteyes, Mateo on the Beatz",TODO KE VER,47aX1tXPTBpAG8Y2iAYmiy,35oGZihZclGoTVuICPXRP9
"T-Pain, B.o.B",Up Down (Do This All Day) (feat. B.o.B),6lbhWl34Il0WXm5pX1fM9E,3aQeKQSyrW4qWr35idm0cy
Justin Bieber,SPEED DEMON,4YmS7BALpAU0h4EAF4fYuh,1uNFoZAHBGtllmzznpCI3s
Radiohead,No Surprises,10nyNJ6zNy2YVYLrcwLccB,4Z8W4fKeB5YxbusRsdQVPb
"Tanishk Bagchi, Faheem Abdullah, Arslan Nizami, Irshad Kamil",Saiyaara,1D35BJlymlh6OLD75WupSF,4f7KfxeHq9BiylGmyXepGt
"Easykid, Dysbit",Shiny,72aGCwuSwD5Qb3tHvXBoX3,4xEDJHMQ8PN1U2pEldwI6O
Twenty One Pilots,City Walls,0Ji9UonfwC90rbZ4IaQhOb,3YQKmKGau1PzlVlkL1iodx
Ed Sheeran,Camera,6vqyk3mbDBv3npTpctYoka,6eUKZXaKkcviH0Ku9w2n3V
"Drake, Julia Wolf, Yeat",DOG HOUSE (feat. Julia Wolf & Yeat),47Sa7pC00F7D5Z0i7HC5la,3TVXtAsR1Inumwj472S9r4
RAYE,WHERE IS MY HUSBAND!,55lijDD6OAjLFFUHU9tcDm,5KKpBU5eC2tJDzf0wmlRp2
Kenshi Yonezu,IRIS OUT,59hVbgr8rfYkDbHfr8RcGI,1snhtMLeb2DYoMOcVbb8iB
Taylor Swift,Dress,6oVxXO5oQ4pTpO8RSnkzvv,06HL4z0CvFAxyc27GXpf02
Rihanna,Where Have You Been,3tyPOhuVnt5zd5kGfxbCyL,5pKCCKE2ajJHZ9KAiaK11H
Tate McRae,TIT FOR TAT,04a44cx2PJthIbN2aLMXhl,45dkTj5sMRSjrmBSBeiHym
Olivia Dean,So Easy (To Fall In Love),6sGIMrtIzQjdzNndVxe397,00x1fYSGhdqScXBRpSj3DW
Tame Impala,Dracula,1NXbNEAcPvY5G1xvfN57aA,5INjqkS1o8h1imAzPqGZBb
"Tkandz, CXSPER",NOW OR NEVER,4fUK2q5ERoi97E3g2kwB8c,4Uwx6qzRn0kA9sz6cCDpBO
Doja Cat,Gorgeous,5T0mnzMsyHtmWB7Kou51Ph,5cj0lLjcoR7YOSnhnX0Po5
Rihanna,Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,5pKCCKE2ajJHZ9KAiaK11H
Rihanna,Don't Stop The Music,0ByMNEPAPpOR5H69DVrTNy,5pKCCKE2ajJHZ9KAiaK11H
Taylor Swift,The Fate of Ophelia,53iuhJlwXhSER5J2IYYv1W,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Opalite,3yWuTOYDztXjZxdE2cIRUa,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Elizabeth Taylor,1jgTiNob5cVyXeJ3WgX5bL,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Father Figure,03bTIHJElXZ0O0jqOQvAbY,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Wood,5ylJtmaWPJ33cW3En7WOu0,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Actually Romantic,2x3mwb96B6TquRqMtbxUE1,06HL4z0CvFAxyc27GXpf02
Taylor Swift,CANCELLED!,1appZ3c336FkPvCuywfmrs,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Wi$h Li$t,2TEQvxxQabwLQMqWMg1qGu,06HL4z0CvFAxyc27GXpf02
"Taylor Swift, Sabrina Carpenter",The Life of a Showgirl (feat. Sabrina Carpenter),5eXgqtg3T8Av0m1FUaGHex,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Eldest Daughter,62HoDY1Km6lm47haFpUn9c,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Ruin The Friendship,62V2ZHslgQV98gH4AuVXnr,06HL4z0CvFAxyc27GXpf02
Taylor Swift,Honey,4qmFC3Jz5aQ0erlk2OSi2X,06HL4z0CvFAxyc27GXpf02
"Rizky Febian, Adrian Khalif",Alamak,1vkwlZncsYqFukl2Q7M6Fe,28DdkLhrzQNizZ0ExQpyku
Victor Mendivil,Orula,0ejwu6GH5TeXx82YvO6XSN,5YqI7p8zYsOpKJtjxYdOce
Tame Impala,The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,5INjqkS1o8h1imAzPqGZBb
Daniel Caesar,Superpowers,736PP5LTtREkDgktNmX3Gu,20wkVLutqVOYrc0kxFs7rA
"PEDRO SAMPAIO, Mc Gw, Mc Jhey, Mc Rodrigo do CN, MC Nito",SEQUÊNCIA FEITICEIRA,4Lwm0XFseZ09OBdmUJlcYp,5wbf52LA6kcaboHSN6NEF1
Mazzy Star,Fade Into You,1LzNfuep1bnAUR9skqdHCK,37w38cCSGgKLdayTRjna4W
"JISOO, ZAYN",EYES CLOSED (with ZAYN),4WFfPxJv1KRekG6mxn837K,6UZ0ba50XreR4TM8u322gs
Sam Smith,I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,2wY79sveU1sp5g7SokKOiI
Joji,PIXELATED KISSES,2OZVskV28xxJjjhQqKTLSg,3MZsBdqDrRTJihTHQrO6Dq
"DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",Posso Até Não Te Dar Flores,4G7bbgD2DHORU4frrWoCXp,1bpnl8qbR9GxmiNlkEufW6
Tame Impala,My Old Ways,4whkhyXTrTgHKZzkUvdwoq,5INjqkS1o8h1imAzPqGZBb
Joji,SLOW DANCING IN THE DARK,6rY5FAWxCdAGllYEOZMbjW,3MZsBdqDrRTJihTHQrO6Dq
"El Bogueto, Yung Beef",Cuando No Era Cantante,44xDy4h27s4ENaC8fKnCoC,3S9Hg7sRKhmtWunFZ2yAYP
Kid Cudi,Maui Wowie,0Hnm7mnmqOLCIgvbMpM4Ev,0fA0VVWsXO9YnASrzqfmYu
"Justin Timberlake, Timbaland",SexyBack (feat. Timbaland),0O45fw2L5vsWpdsOdXwNAR,31TPClRtHm23RisEBtV3X7
"Justin Bieber, Nicki Minaj",Beauty And A Beat,6QFCMUUq1T2Vf5sFUXcuQ7,1uNFoZAHBGtllmzznpCI3s
"LE SSERAFIM, j-hope",SPAGHETTI,2N9miXnewVmUrgl6JSK1FI,4SpbR6yFEvexJuaBpgAU5p
"UZI, Motive",Şarkılar Sokaklara Ait,2HjJTdEdEApv1QrKcMXKqo,51DevdOxIJin6DB1FXJpD1
"ROSALÍA, Björk, Yves Tumor",Berghain,6V4ntlX6608rd3Ec5SpVhj,7ltDVBr6mKbRvohxheJ9h1
"Dave, Tems",Raindance (feat. Tems),3oTuTpF1F3A7rEC6RKsMRz,6Ip8FS7vWT1uKkJSweANQK
"MC GP, Mc Lele JP, DJ DAVI DOGDOG, Dj Andrabeat",ME POSTOU NO DAILY - FESTA DO BIG G,4ukpXdplqDEMk3Fy2i30oI,5s27i7oqhNWIcE4HeoVdq0
Madison Beer,bittersweet,3A02hWQ2ebOFDWSbAMNnpw,2kRfqPViCqYdSGhYSM9R0Q
Ray Parker Jr.,"Ghostbusters - from the ""Ghostbusters"" Original Motion Picture Soundtrack",569uHYIB0X324FZOBEhvit,0NyzfcGDZZ6GM25EBG9BYK
Lady Gaga,Bloody Mary,53jnnqFSRGMDB9ADrNriCA,1HY2Jd0NmPuamShAr6KMms
"ROSALÍA, Yahritza Y Su Esencia",La Perla,4oVO4fGNRRvEn0CRuFO4qv,7ltDVBr6mKbRvohxheJ9h1
"Bizarrap, Daddy Yankee","Daddy Yankee: Bzrp Music Sessions, Vol. 0/66",2uPMsTEKx79gJ8rB3AcT0v,716NhGYqD1jl2wI1Qkgq36
ROSALÍA,Reliquia,4ORvXsPK9AJmDzm36BYcdy,7ltDVBr6mKbRvohxheJ9h1
ROSALÍA,"Sexo, Violencia y Llantas",1dp0MRcrgCxEESP1LrF2yA,7ltDVBr6mKbRvohxheJ9h1
ROSALÍA,Divinize,2JH26hQtnqWUNnQET8o2N1,7ltDVBr6mKbRvohxheJ9h1
"ROSALÍA, Dougie F",Porcelana,3hETtcSLmNncBjPMLHtVZs,7ltDVBr6mKbRvohxheJ9h1
ROSALÍA,Dios Es Un Stalker,6FdOGTRYvLCJ79d55YtGgZ,7ltDVBr6mKbRvohxheJ9h1
Joji,Past Won't Leave My Bed,16Z0an8D4BJNm3VbWWpTnv,3MZsBdqDrRTJihTHQrO6Dq
ROSALÍA,Mio Cristo Piange Diamanti,0hVZnH3f3xmudcfCFLdw1V,7ltDVBr6mKbRvohxheJ9h1
ROSALÍA,La Yugular,7JKpS5rKsKWeVPZ0ojBqv9,7ltDVBr6mKbRvohxheJ9h1
ROSALÍA,De Madrugá,3h64Lbm3TXMBSByfnRQyZE,7ltDVBr6mKbRvohxheJ9h1
"Talwiinder, NDS, Rippy Grewal",Haseen,08GYLNhKthS3arMdXsveRI,6QoCrBHsojKnOrsGNfRcTN
ROSALÍA,Mundo Nuevo,1LFM6gtGwcTe8CXX6y1IK2,7ltDVBr6mKbRvohxheJ9h1
"ROSALÍA, Estrella Morente, Sílvia Pérez Cruz",La Rumba Del Perdón,7o76sIawH9bRWsltcWfQfd,7ltDVBr6mKbRvohxheJ9h1
ROSALÍA,Sauvignon Blanc,10uxlzuPGekUTay2ZpZ4pR,7ltDVBr6mKbRvohxheJ9h1
4 Non Blondes,What's Up?,0jWgAnTrNZmOGmqgvHhZEm,0Je74SitssvJg1w4Ra2EK7
ROSALÍA,Magnolias,7GF92haKwJg9WUdnkTxRtr,7ltDVBr6mKbRvohxheJ9h1
Ariana Grande,Into You,76FZM38RC8XaAjJ77CVTNe,66CXWjxzNUsdJxJ2JdwvnR
Michael Jackson,Beat It,3BovdzfaX4jb5KFQwoPfAw,3fMbdgg4jU18AjLCKBhRSm
Tyla,CHANEL,4VxTzYm00mg82MuoT35Ja7,3SozjO3Lat463tQICI9LcE
"EsDeeKid, Rico Ace",Phantom,57Z6TJCTMACXxdrcwZ3Zvf,0EyhkwP3UnwGFBy6xwKjSy
NF,FEAR,3HfKlhohNNTLIv2t9uvmzz,6fOMl44jA4Sp5b9PpYCkzz
Olivia Dean,A Couple Minutes,312z6PZ8wwREck8613PkJk,00x1fYSGhdqScXBRpSj3DW
Fuerza Regida,CHAVALITAS,3qdeRGn9erK9sjs1kUtBys,0ys2OFYzWYB5hRDLCsBqxt
Zara Larsson,Lush Life,1rIKgCH4H52lrvDcz50hS8,1Xylc3o4UrD53lo9CvFvVg
Metallica,Enter Sandman - Remastered 2021,3DwQ7AH3xGD9h65ezslm6q,2ye2Wgw4gimLv2eAKyk1NB
Neton Vega,Pvta Luna,33MeEaRCeIQMSRyFTr5ZJU,6pV5zH2LzjOUHaAvENdMMa
"Eminem, Rihanna",Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,7dGJo4pcD2V6oG8kP0tJRR
Olivia Dean,Baby Steps,5SruEBX3KpgpDvEcIuN53P,00x1fYSGhdqScXBRpSj3DW
Olivia Dean,Let Alone The One You Love,3Vd4fHzwS6pBS3muymjiDi,00x1fYSGhdqScXBRpSj3DW
Tate McRae,NOBODY'S GIRL,2oPCpj9ezVq5D6IJNAGkL2,45dkTj5sMRSjrmBSBeiHym
Stray Kids,Do It,1KuNhOubescxn3xD6WNI7Q,2dIgFjalVxs4ThymZ67YCE
Tate McRae,ANYTHING BUT LOVE,66tlRqExpkn4kRyuxelzs5,45dkTj5sMRSjrmBSBeiHym
Tate McRae,TRYING ON SHOES,7AxXJXqJOMRqkgZxvG3r6E,45dkTj5sMRSjrmBSBeiHym
"Cynthia Erivo, Ariana Grande",For Good,5shGj5OOnpmg4tQlFjyzZY,46UMQ0cW8ToR8egkBRwAxZ
"Peso Pluma, Tito Double P",intro,6yIlqK2Pye64ZUPFfNzsXy,12GqGscKJx3aE4t07u7eVZ
Daniel Caesar,Who Knows,6DH13QYXK7lKkYHSU88N48,20wkVLutqVOYrc0kxFs7rA
Herencia De Grandes,Ya Borracho,4NyUIohBa3CEMGcXURYSOh,0ocHleb3SllGNQQcDH35Xz
Stray Kids,DIVINE,15nElWknZsgnSIfVihVCQf,2dIgFjalVxs4ThymZ67YCE
"HAVEN., Kaitlin Aragon",I Run,1WwQ714xuznu44tEnkem2g,7ouEqUl1PCVPlNninecdcz
Cynthia Erivo,No Good Deed,5o0hD6Bs6RdyZxfYBoEEc8,46UMQ0cW8ToR8egkBRwAxZ
EsDeeKid,4 Raws,554qQSs9lpRVq6TlaaiIKT,0EyhkwP3UnwGFBy6xwKjSy
Olivia Dean,Dive,36vmaZyO0iAE6FZ7287fg2,00x1fYSGhdqScXBRpSj3DW
Hindia,everything u are,5WOSNVChcadlsCRiqXE45K,51kyrUsAVqUBcoDEMFkX12
Chris Grey,LET THE WORLD BURN,1De425SCFJULIHbcmeebUw,0F3maSKfGGVtfATaAyeyPG
BLOK3,KUSURA BAKMA,1mgoLJV5W6JSWanT5bgf3o,1GMwSpFzrLd12jUX15bHB6
Kate Bush,Running Up That Hill (A Deal With God),1PtQJZVZIdWIYdARpZRDFO,1aSxMhuvixZ8h9dK9jIDwL
Idgitaf,Sedia Aku Sebelum Hujan,64qfw9JZl3RYCrq4Mn0WvT,7pFWMC2E7h8eL3SZyHRsRq
Laufey,Winter Wonderland,1LmkdWSxjCV7wKTPsCvYWN,7gW0r5CkdEUMm42w9XpyZO
ILLIT,NOT CUTE ANYMORE,1k0JAiH11gHL9dc5dfQjQr,36cgvBn0aadzOijnjjwqMN
She & Him,I Thought I Saw Your Face Today,0myRViRgmQ3J8izICXEAVO,3CIRif6ZAedT7kZSPvj2A4
"El Bogueto, Anuel AA, Fuerza Regida, Yung Beef",Cuando No Era Cantante - Remix,2pbSCYzxrG0wa6qcj8IyiE,3S9Hg7sRKhmtWunFZ2yAYP
